<<<<<<< HEAD
district,mandal,village,rainfall_mm,date,centroid_lat,centroid_lon,year,month,day,rain_lag1,rain_lag2,predicted_rain,risk_level
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.501443198774837,79.58941126793269,2022,1,1,32.511967,32.511967,23.6170444,MEDIUM
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,13.079318935965093,78.92545708279602,2022,1,1,14.891676,32.511967,3.6688974659999998,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.889736996654312,78.36386440830859,2022,1,1,0.10542491,14.891676,29.193944400000003,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.33785497248643,83.00642374541046,2022,1,1,42.776176,0.10542491,34.3809408,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,18.600895708659746,83.29904839220364,2022,1,1,42.776176,42.776176,7.452008279999999,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.596995497721975,78.74825613007756,2022,1,1,1.1870186,42.776176,34.45834452,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.937264870496415,79.31107467916802,2022,1,1,42.776176,1.1870186,4.036991550000001,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,13.924627126332442,79.19507671473477,2022,1,1,0.84792125,42.776176,1.1870186,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.860230200064976,79.06046400045544,2022,1,1,1.1870186,0.84792125,16.841194,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.792391121850137,83.03885031677706,2022,1,1,16.841194,1.1870186,9.98948135,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,17.0246161047113,81.82531092801219,2022,1,1,0.84792125,16.841194,28.23199965,MEDIUM
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,16.473753184444938,79.28388940815164,2022,1,1,32.511967,0.84792125,26.030658582,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,18.60178254375932,83.81043119333107,2022,1,1,32.511967,32.511967,7.452008279999999,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,14.247087069762287,79.0276451728053,2022,1,1,1.1870186,32.511967,14.831905599999999,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,13.540254646344206,79.3504322601042,2022,1,1,14.891676,1.1870186,26.1695736,MEDIUM
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,15.411104686153944,77.96414135795419,2022,1,1,32.511967,14.891676,22.506600382,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.611016581094216,80.95114136246801,2022,1,1,32.511967,32.511967,0.8383369999999999,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,16.647839113875765,81.2079902088899,2022,1,1,0.84792125,32.511967,12.08292505,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,16.423473505439787,81.54801025985749,2022,1,1,14.891676,0.84792125,15.76983976,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,17.42491386606921,81.38253904776819,2022,1,1,1.1870186,14.891676,0.3508414418,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.000965836498068,82.45639033908644,2022,1,1,0.8,1.1870186,29.055029382000004,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,17.597206583891435,81.93739428744428,2022,1,1,42.776176,0.8,18.415734200000003,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.784650661168152,79.5072919419201,2022,1,1,14.891676,42.776176,20.8584796,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,14.29922829285746,79.13896188914688,2022,1,1,14.891676,14.891676,4.08564252,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,18.767641997309827,84.29051220165212,2022,1,1,0.8,14.891676,26.030658582,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.728068968802948,79.48660193079844,2022,1,1,32.511967,0.8,6.465423150000001,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,17.42491386606921,81.38253904776819,2022,1,1,0.84792125,32.511967,29.147639394000002,MEDIUM
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,18.706809129687656,84.2310743694071,2022,1,1,42.776176,0.84792125,26.179157850000003,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.0246161047113,81.82531092801219,2022,1,1,32.511967,42.776176,12.042323149999998,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,17.370123700628632,81.99746177047804,2022,1,1,0.84792125,32.511967,9.195235199999997,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,15.47279209922521,77.06168262692475,2022,1,1,0.8,0.84792125,34.3809408,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.24974013372119,79.38228973811088,2022,1,1,42.776176,0.8,34.390525049999994,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,15.428308971382268,78.16628198543658,2022,1,1,42.776176,42.776176,4.11439527,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,18.312062070154056,82.51910155553034,2022,1,1,0.84792125,42.776176,34.564808799999994,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.16470498313624,79.30578929553735,2022,1,1,32.511967,0.84792125,26.045475999999997,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.434099146296315,78.78946368992477,2022,1,1,14.891676,32.511967,9.2335722,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,15.457918532520932,77.11342669797799,2022,1,1,0.84792125,14.891676,7.142393399999998,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.822250170251884,83.65268631036253,2022,1,1,0.8,0.84792125,42.776176,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.966130596831167,78.1049611808708,2022,1,1,42.776176,0.8,42.776176,MEDIUM
Tirupati,Pakala,Forest,16.841194,2022-01-01,15.173680582247144,77.87646925423127,2022,1,1,42.776176,42.776176,13.494040182,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.47091547561469,79.228654447555,2022,1,1,16.841194,42.776176,16.841194,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,15.497617239227232,78.1192068879738,2022,1,1,16.841194,16.841194,25.924194302,MEDIUM
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,16.39251858889323,79.69863205383315,2022,1,1,42.776176,16.841194,8.639575128000002,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,16.612565277218945,81.11711939219506,2022,1,1,0.10542491,42.776176,13.25263585,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.173680582247144,77.87646925423127,2022,1,1,16.841194,0.10542491,18.4157342,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,18.17947426128891,83.23106854366817,2022,1,1,14.891676,16.841194,9.50485008,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,17.348423248284213,81.79514961721335,2022,1,1,1.1870186,14.891676,34.380940800000005,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,13.499615101077696,79.05237374229996,2022,1,1,42.776176,1.1870186,9.50485008,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.826033272573397,81.20589460425349,2022,1,1,1.1870186,42.776176,10.4438849,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.635117908828146,78.89334280722625,2022,1,1,0.84792125,1.1870186,13.5780395,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,14.11679801462221,78.96692299367372,2022,1,1,0.84792125,0.84792125,0.7672414519999998,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,17.557790010860067,82.43396377627623,2022,1,1,0.84792125,0.84792125,14.986713040000001,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.74600201828074,84.24159286676792,2022,1,1,14.891676,0.84792125,28.665125782,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,18.18939989674662,83.0549737625791,2022,1,1,42.776176,14.891676,31.622375999999996,MEDIUM
Tirupati,Pakala,Forest,16.841194,2022-01-01,16.507916881750926,80.01734672593217,2022,1,1,14.891676,42.776176,19.9753486,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,13.983722498805514,78.26864182280671,2022,1,1,16.841194,14.891676,3.4794201820000006,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,14.452074673489465,78.91715521531036,2022,1,1,0.8,16.841194,16.841194,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,15.36693036567572,77.92928287460859,2022,1,1,16.841194,0.8,19.9753486,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.739122970738388,79.57121249999136,2022,1,1,16.841194,16.841194,34.3809408,MEDIUM
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,17.573418765049546,82.11539313296393,2022,1,1,42.776176,16.841194,29.3778124,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,16.100210414326334,79.70118432440569,2022,1,1,32.511967,42.776176,42.776176,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,16.200715822867913,79.75199818561354,2022,1,1,42.776176,32.511967,0.8383369999999999,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.767641997309827,84.29051220165212,2022,1,1,0.84792125,42.776176,29.9594378,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,15.235213606227628,77.88458272359686,2022,1,1,42.776176,0.84792125,17.312640363999996,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,15.271312652418423,78.0439131459566,2022,1,1,42.776176,42.776176,0.10542491000000001,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,14.279400576197428,78.32985515014842,2022,1,1,0.10542491,42.776176,6.66888156,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,16.023211513005474,78.54390567951133,2022,1,1,1.1870186,0.10542491,7.37460456,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,13.600033418747747,79.21649688373148,2022,1,1,1.1870186,1.1870186,28.2224154,MEDIUM
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,17.42856919350279,82.3290833268054,2022,1,1,32.511967,1.1870186,22.6455154,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.34916912584253,81.54490050488849,2022,1,1,32.511967,32.511967,3.85054636,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,15.110788855862236,79.22489187579032,2022,1,1,1.1870186,32.511967,6.514074119999999,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,18.655446774809132,84.1497206168474,2022,1,1,0.8,1.1870186,9.43703061,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,12.663595204922782,78.33317984218392,2022,1,1,1.1870186,0.8,0.6994219819999999,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,18.703912078286933,84.10535160260547,2022,1,1,0.84792125,1.1870186,13.494040182,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.33975349463508,79.1488203533038,2022,1,1,16.841194,0.84792125,17.659825050000002,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.473098681110988,79.4531585912589,2022,1,1,14.891676,16.841194,13.225880990000002,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,17.313435337768283,81.78168658462654,2022,1,1,14.891676,14.891676,34.380940800000005,MEDIUM
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,13.964522100776898,77.90275381320295,2022,1,1,42.776176,14.891676,3.3405051640000005,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.030178807205091,79.1542459703443,2022,1,1,0.10542491,42.776176,20.468576000000002,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,14.053451073419447,78.85066615515669,2022,1,1,14.891676,0.10542491,1.1870186,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,14.33575690272652,78.96960668288108,2022,1,1,1.1870186,14.891676,3.869323782000001,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.057392420010425,78.66345475103164,2022,1,1,0.8,1.1870186,26.35068063,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,17.531749555837095,82.15063104808777,2022,1,1,42.776176,0.8,15.458483981999999,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,13.84837968052136,78.4737312685091,2022,1,1,14.891676,42.776176,31.040750600000003,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,17.93305581097681,83.27941519444158,2022,1,1,32.511967,14.891676,42.776176,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.597206583891435,81.93739428744428,2022,1,1,42.776176,32.511967,7.235689542000001,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.496927754471573,78.64166435779727,2022,1,1,1.1870186,42.776176,7.1807304,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,15.450859023347862,78.23291098644843,2022,1,1,0.84792125,1.1870186,13.63627472,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,14.825854960048078,79.38561289217198,2022,1,1,16.841194,0.84792125,26.2436578,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,13.59387095741967,79.80886564474473,2022,1,1,16.841194,16.841194,9.95787179,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,14.430973586278071,79.21072349116668,2022,1,1,0.8,16.841194,13.4847868,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,18.748583629753703,83.72578297876215,2022,1,1,0.8,0.8,4.008238800000001,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,17.43096308918699,82.57520533074444,2022,1,1,0.8,0.8,14.891676,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,15.901803444633527,79.01666686043393,2022,1,1,14.891676,0.8,1.1870186,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,17.336545169855377,82.46420270599928,2022,1,1,1.1870186,14.891676,18.819951600000003,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,17.597788168694816,81.92644021242111,2022,1,1,16.841194,1.1870186,3.201590146,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.864177901471129,78.60854250014512,2022,1,1,0.10542491,16.841194,42.776176,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,16.42769107763368,79.97406862639694,2022,1,1,42.776176,0.10542491,9.195235199999999,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,14.055610798464892,78.60214945782411,2022,1,1,0.8,42.776176,3.927950080000001,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,17.611016581094216,80.95114136246801,2022,1,1,1.1870186,0.8,42.776176,MEDIUM
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.370983298927875,79.6152104154392,2022,1,1,42.776176,1.1870186,10.285801382,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,17.257427358365593,82.32211548386086,2022,1,1,16.841194,42.776176,0.6610849820000001,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.39913540757129,78.82227665615943,2022,1,1,0.8,16.841194,14.891676,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,14.433639825466226,79.45748055740758,2022,1,1,14.891676,0.8,8.639575128,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.727695549367816,81.09965361848633,2022,1,1,0.10542491,14.891676,18.83285537,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,15.426183007960828,77.15412819289996,2022,1,1,1.1870186,0.10542491,3.062675128,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,16.568094756354448,79.43908170940952,2022,1,1,0.10542491,1.1870186,16.45792944,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,17.7665208680028,81.61167291583041,2022,1,1,32.511967,0.10542491,3.3405051640000005,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.388757842793984,78.85957115181334,2022,1,1,0.8,32.511967,40.7233342,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.655446774809132,84.1497206168474,2022,1,1,42.776176,0.8,40.7233342,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,14.33575690272652,78.96960668288108,2022,1,1,42.776176,42.776176,42.776176,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.33975349463508,79.1488203533038,2022,1,1,42.776176,42.776176,22.6455154,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.706138314570488,83.93775700370928,2022,1,1,42.776176,42.776176,30.352660919999995,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,17.845910626738046,81.90697309675066,2022,1,1,42.776176,42.776176,4.008238800000001,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,18.61836606195516,83.25161203048424,2022,1,1,0.8,42.776176,11.934425782,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,13.388757842793984,78.85957115181334,2022,1,1,14.891676,0.8,9.437030609999999,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,17.42491386606921,81.38253904776819,2022,1,1,1.1870186,14.891676,0.3508414418,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.305018355547567,81.95059916427084,2022,1,1,0.10542491,1.1870186,0.970699862,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.59633242139862,78.61071038702245,2022,1,1,1.1870186,0.10542491,16.77669405,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,17.81211015049765,82.27723049058842,2022,1,1,16.841194,1.1870186,34.564808799999994,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.540254646344206,79.3504322601042,2022,1,1,32.511967,16.841194,10.095045910000001,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,14.12774501938081,78.34563786236595,2022,1,1,14.891676,32.511967,13.068041745999997,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,16.100210414326334,79.70118432440569,2022,1,1,0.10542491,14.891676,9.664077700000002,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,18.56231920365411,83.87439137378396,2022,1,1,0.84792125,0.10542491,12.15074452,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,15.431230656693172,77.1785473582732,2022,1,1,14.891676,0.84792125,3.6566722,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.2237661921175,78.86496560459744,2022,1,1,0.84792125,14.891676,15.76652024,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.901093457619428,78.60456339155878,2022,1,1,16.841194,0.84792125,34.39052505,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,15.042542460569292,79.20938150329768,2022,1,1,42.776176,16.841194,0.87740372,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,14.319220083294486,78.62243038749665,2022,1,1,0.8,42.776176,16.841194,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,13.920602653407803,78.61382166952555,2022,1,1,16.841194,0.8,7.090466352,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,17.914311576706073,82.16401088404137,2022,1,1,0.8,16.841194,16.841194,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.27116747936239,82.30316318294481,2022,1,1,16.841194,0.8,1.1870186,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.251358246831789,78.68922102466396,2022,1,1,1.1870186,16.841194,12.0733408,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.812262916146809,78.58553264145458,2022,1,1,14.891676,1.1870186,12.501233764000002,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.42299728577993,81.62077198248123,2022,1,1,14.891676,14.891676,12.245781560000001,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,18.70775953763841,84.13545104078426,2022,1,1,1.1870186,14.891676,4.317853680000002,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,16.200715822867913,79.75199818561354,2022,1,1,1.1870186,1.1870186,32.511967,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.26343132242579,82.88661606346348,2022,1,1,32.511967,1.1870186,25.856374832,MEDIUM
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,13.321403866651991,79.35234339071415,2022,1,1,42.776176,32.511967,9.878727172000001,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,14.192790552892166,79.26842149648326,2022,1,1,14.891676,42.776176,22.506600382,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,13.859723151653563,78.6999418149999,2022,1,1,32.511967,14.891676,12.419366422,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,13.964522100776898,77.90275381320295,2022,1,1,1.1870186,32.511967,19.827180199999997,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.67400570789116,81.96837195291813,2022,1,1,32.511967,1.1870186,1.10961488,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,17.511525216607485,82.83252131191986,2022,1,1,1.1870186,32.511967,18.897355320000003,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,13.728068968802948,79.48660193079844,2022,1,1,16.841194,1.1870186,17.590470399999997,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,13.124692275842731,78.92676441935158,2022,1,1,0.8,16.841194,34.45834452,MEDIUM
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,15.901803444633527,79.01666686043393,2022,1,1,42.776176,0.8,34.45834452,MEDIUM
Tirupati,Renigunta,Forest,0.8,2022-01-01,15.980983613323737,79.42429067288104,2022,1,1,42.776176,42.776176,9.056320181999999,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.57818949165973,78.73677861924837,2022,1,1,0.8,42.776176,0.84792125,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,16.473358906821613,80.58010371224624,2022,1,1,0.84792125,0.8,7.452008279999999,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.407907143748268,82.4406912971936,2022,1,1,1.1870186,0.84792125,17.61922315,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,14.967008100001324,79.12028726972093,2022,1,1,0.84792125,1.1870186,0.46065866599999994,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,14.63929773710155,78.29929607237904,2022,1,1,0.10542491,0.84792125,10.379384949999999,LOW
Tirupati,Chandragiri,Forest,42.776176,2022-01-01,18.87931613512485,83.80317029595625,2022,1,1,0.84792125,0.10542491,23.478129382,MEDIUM
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,17.263691404160056,81.23165182508608,2022,1,1,42.776176,0.84792125,12.43222675,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.369616217733777,79.29379367554635,2022,1,1,0.84792125,42.776176,3.6566722,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,17.0246161047113,81.82531092801219,2022,1,1,0.84792125,0.84792125,0.754381124,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,13.499615101077696,79.05237374229996,2022,1,1,1.1870186,0.84792125,18.291132982,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,18.391482654991343,82.43998964608976,2022,1,1,16.841194,1.1870186,0.661084982,LOW
Tirupati,Pakala,Forest,16.841194,2022-01-01,15.169804971174663,77.74401917658871,2022,1,1,0.8,16.841194,19.9753486,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.042542460569292,79.20938150329768,2022,1,1,16.841194,0.8,11.934425782,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,13.228982670005474,79.29818699785882,2022,1,1,14.891676,16.841194,3.8078124840000003,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,18.391482654991343,82.43998964608976,2022,1,1,0.10542491,14.891676,4.046575799999999,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,15.269118497643934,78.93487328283906,2022,1,1,0.84792125,0.10542491,7.013062631999999,LOW
Tirupati,Renigunta,Forest,0.8,2022-01-01,13.596995497721975,78.74825613007756,2022,1,1,32.511967,0.84792125,20.95351664,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,14.691424877884744,79.22824736358908,2022,1,1,0.8,32.511967,1.03221116,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,15.034953569875766,78.68904699357844,2022,1,1,1.1870186,0.8,0.9061564699999998,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,14.825854960048078,79.38561289217198,2022,1,1,0.84792125,1.1870186,13.432859751999999,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,17.421909549555856,82.4450310809312,2022,1,1,32.511967,0.84792125,3.201590146,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,14.11679801462221,78.96692299367372,2022,1,1,0.10542491,32.511967,0.10542491000000001,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.901093457619428,78.60456339155878,2022,1,1,0.10542491,0.10542491,9.30139167,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,15.034953569875766,78.68904699357844,2022,1,1,0.84792125,0.10542491,0.253924178,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,18.678656305450964,83.13899342896046,2022,1,1,0.10542491,0.84792125,12.04232315,LOW
Tirupati,Ramachandrapuram,Forest,32.511967,2022-01-01,13.38911459682187,79.60825392942664,2022,1,1,0.84792125,0.10542491,29.3778124,MEDIUM
Tirupati,Pakala,Forest,16.841194,2022-01-01,16.39251858889323,79.69863205383315,2022,1,1,32.511967,0.84792125,19.9753486,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,16.648115385275325,80.65748324493633,2022,1,1,16.841194,32.511967,3.508172932,LOW
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,15.085448738202407,79.06148657529485,2022,1,1,0.84792125,16.841194,4.101534942000001,LOW
Tirupati,Venkatagiri,Forest,14.891676,2022-01-01,15.997639413177062,79.27477476839263,2022,1,1,1.1870186,0.84792125,25.4638506,MEDIUM
Y.S.R.Kadapa,Sidhout,Forest,1.1870186,2022-01-01,15.64903855645262,77.29537633120871,2022,1,1,14.891676,1.1870186,7.452008279999999,LOW
Y.S.R.Kadapa,Lingala,Forest,0.84792125,2022-01-01,13.499615101077696,79.05237374229996,2022,1,1,1.1870186,14.891676,0.8279540624999999,LOW
Y.S.R.Kadapa,S.Mydukur,Forest,0.10542491,2022-01-01,17.0246161047113,81.82531092801219,2022,1,1,0.84792125,1.1870186,0.10542491000000001,LOW
